,dialogue_id,text,turn_id,type,label
249,4107_1,"Nowhere does the Bible actually oppose homosexuality per se. In the Old Testament the prohibition of homosexuality and of heterosexuality go together in view of ritual purity. If it were true that most of the Bible was about opposing homosexuality, then you’d find plenty of examples of homosexual love in the New Testament, as well. Homosexuality is found only in few passages of the New Testament and with very debatable interpretations.",1,CN,1
250,4108_1,"Faggots are sexual abuser of children. These animals should be put out of their misery, condemned to death.",0,HS,0
251,4108_1,"Although the line 'These animals should be put out of their misery, condemned to death' is horrific, it is a lament that could have been used in favour of ensuring that those who are vulnerable to abuse due to their gender identity or sexual inclinations have access to safe houses, protection, and a good life.",1,CN,1
252,4178_1,"You can be pretty and still be a complete fag, whether you like it or not.",0,HS,0
253,4178_1,"It's about time queer people were given the same rights as heterosexual people, because they are equal. All men and women are equal before the law.",1,CN,1
254,4179_1,"Yes, we have a problem with White supremacy and homophobia. However, I can understand why they don't want to associate with 'the other'.",0,HS,0
255,4179_1,Being gay is not a choice. Gay people shouldn't have to hide their sexuality in order to be accepted.,1,CN,1
256,4180_1,"I'm sorry, but lesbians tend to have babies out of wedlock. That just doesn't gel.",0,HS,0
257,4180_1,"I don't think you can guess if a person has 'kids out of wedlock', based on sexual orientation. Why shouldn't we accept people who do? Your argumentation doesn't seem to make sense to me.",1,CN,1
258,4181_1,Homosexuals have no place in a civilised society.,0,HS,0
259,4181_1,"Homosexuals exist, and are as much a part of civilized society as anybody else. To spread hate is more of an uncilised act than loving someone of the same sex.",1,CN,1
260,4182_1,Faggots are ruining this country.,0,HS,0
261,4182_1,"Do you think that's true? We are a country where people can live by the values set out in the US constitution, and not by fear.",1,CN,1
262,4183_1,Faggots are ruining this country.,0,HS,0
263,4183_1,"It seems that you have become intolerant to homosexuals, maybe you should reflect on the reasons why you feel this way about people practicing love.",1,CN,1
264,4184_1,Faggots are ruining this country. They must go away!,0,HS,0
265,4184_1,LGBTQ+ people who have family inside the US or abroad should feel welcome here!,1,CN,1
266,4185_1,We should stop being such a bunch of hypocrites and accept that Homosexuality is a mental disorder.,0,HS,0
267,4185_1,"Let's face it, there are some people who suffer from mental disorders for real: homosexuality is a form of love instead. And I think most of us are just interested in our own lives, rather than in condemning those of others.",1,CN,1
268,4186_1,Those sick ones should be shunned and ignored. They are not human.,0,HS,0
269,4186_1,So homosexuals are lesser than others? Why does someone's love life matter? I guess we should draw the line somewhere else.,1,CN,1
270,4187_1,What is the point of loving someone if you cannot love in a heterosexual way?,0,HS,0
271,4187_1,"Love is a state of mental and emotional balance, and the person which makes you feel this way can't be chosen. There is no reason for which heterosexual love should be preferable to other ways of loving.",1,CN,1
272,4188_1,Gay men are a burden to society and should be isolated.,0,HS,0
273,4188_1,"Being socially isolated can have many health and social negative consequences: it inhances the risk for mental disorders such as depression, anxiety, and suicide. Why should we impose that to someone just for how they conduct their private lives?",1,CN,1
274,4189_1,"LGBTI people are disgusting, they have no morals.",0,HS,0
275,4189_1,I don't think this is an appropriate description of the LGBTI community.,1,CN,1
276,4190_1,"I don't want to hear about homosexuals dating or having sex, I want to know that a man and a woman are choosing to share their entire lives. This is absolutely what the real marriage is all about.",0,HS,0
277,4190_1,"Everybody should have the possibility of being loved unconditionally by someone they love more than life itself, regardless of their gender. Feeling like doing anything for their loved ones, that is what ""love"" is about.",1,CN,1
278,4191_1,Gays are perverts who persecute children.,0,HS,0
279,4191_1,"It can't be justified, the generalisation you are making against homosexuals without providing any fact.",1,CN,1
280,4192_1,Gays are worse that nukes. They like to force their beliefs on others.,0,HS,0
281,4192_1,"Well, since you are very scared, I am sure you have some examples on when some gay tried to convince you to join their side. I would be interested in hearing that.",1,CN,1
282,4380_1,"All I see when I walk into a bar is a bunch of horny, unintelligent, arrogant young gay men.",0,HS,0
283,4380_1,"You are probably walking into a bar whose customers do not interest you. And if you think hard, you will find out whether you are interested in the bar or in the people there. Also, not all gays are like you described them.",1,CN,1
284,4381_1,A person's religion doesn't matter to me. I am only interested in sex. The only possible sexual act is between a male and a female.,0,HS,0
285,4381_1,"Being asexual and 'queer' should not matter to you, like a person's religion does.",1,CN,1
286,4382_1,Non-believers like gays and lesbians fail to live up to the standards we hold in our societies.,0,HS,0
287,4382_1,Ideas of equality and morality as the standards we hold in our societies are actually against the discrimination of these people.,1,CN,1
288,4383_1,"Homosexuality and bisexuality are a disease, heterosexuality is normal.",0,HS,0
289,4383_1,These assertions are neither true nor helpful and simply don't reflect reality as I've experienced it.,1,CN,1
290,4384_1,The gays are insane. They should go back to the closet.,0,HS,0
291,4384_1,I do not know why you would describe gay people as insane. If you were told to go back in the closet you would probably go insane too.,1,CN,1
292,4385_1,We cannot continue to have homosexuals in positions of power in our country.,0,HS,0
293,4385_1,"Very funny to be ""mocking"" someone for preferring cake and relating it to the country's issues.",1,CN,1
294,4386_1,"Your gay friends probably have sex with dogs, you are an embarrassment to your family.",0,HS,0
295,4386_1,"I find your concerns with gay people overwhelming, they are not the cause of dog abandonments and they do not have sex with animals. Instead of hiding behind homophobia, keep in mind that they are contributing members of society.",1,CN,1
296,4387_1,You better be careful who you vote for. My gay 'friends' vote against us. We must stand up to them!,0,HS,0
297,4387_1,What 'we' means? Are you saying that every gay person you know should vote against you? Or do you think some of us identify as LGBT?,1,CN,1
298,4388_1,Gays are perverts. This is why we have laws against sodomy. They tell us who we are to hate.,0,HS,0
299,4388_1,"Hate is always wrong, and homosexuality is something that is never a problem: you just need to mind your own business.",1,CN,1
300,4389_1,Gays are a burden to society because of their unnatural inclination and romantic feelings.,0,HS,0
301,4389_1,This idea is completely untrue. The fact is that being gay does not make you a problem.,1,CN,1
302,4562_1,Gays should not be part of our society.,0,HS,0
303,4562_1,"If a minority is forced to live under the stigma of being gay, then what is the point of being a part of a tolerant society?",1,CN,1
304,4563_1,We must free homosexuals from their homosexuality.,0,HS,0
305,4563_1,"The law allows for personal freedom, and it must be respected, even when you don't agree.",1,CN,1
306,4564_1,Gays are sick. They should be isolated.,0,HS,0
